word,sentiment
хабар,-0.5
хабарник,-1.0
хакерський,-0.5
халява,0.1753
хамство,-1.0
хамський,-1.0
хамуватий,-1.0
хаотичний,-0.5
хапатися,-0.5156
харизматичний,0.5
хвалений,0.42200000000000004
хвалитися,-0.9742
хвилювання,-0.2162
хворіти,-1.0
хворий,-1.0
хвороба,-1.0
хворобливість,-1.0
хворобливий,-1.0
хвороботворний,-0.9828
хер,-1.0
хижак,-0.5847
химерний,-0.5
хирлявий,-1.0
хисткий,-0.5
хитатися,-0.5
хитрість,-0.1356
хитрий,-0.3256
хлоп,-1.0
хлопський,-1.0
хмиз,0.2568
ховати,-1.0
холод,-0.0806
хоробрість,1.0
хоробрий,1.0
хороший,1.0
хохол,0.0
хрещення,0.9419
хрипота,-0.7105
хронічний,-1.0
хропти,-1.0
хрустіти,-0.5
хтивий,0.2833
худий,-0.6176
хуй,-0.5
хуйня,-0.5
хуліган,-1.0
хуліганський,-1.0
цвілий,-0.5
цвинтар,-0.625
цікавий,0.5769
цілеспрямованість,1.0
цілеспрямований,1.0
цілісний,0.9286
цілитель,0.9146
цілувати,1.0
цілющий,1.0
цінність,0.5
цінніший,0.5
цінний,1.0
цінувати,1.0
ціп,-1.0
цивілізаційний,0.5
цинізм,-0.5
цинік,-1.0
цинічний,-1.0
цнотливий,1.0
цукерка,0.9129999999999999
цунамі,0.5
цькування,-1.0
цькувати,-1.0
чадний,0.2
чарівність,0.6612
чарівний,1.0
частування,1.0
частувати,0.5
чекіст,-0.5
чесний,1.0
чеснота,1.0
чеченець,0.0
чіпати,0.0
чіплятися,-0.0556
чіткість,0.5
чиновницький,-0.5
чисельний,0.5
чистенький,1.0
чистий,1.0
чистота,1.0
читабельний,0.5
чорнити,-1.0
чорнобильський,0.5
чорт,-0.5
чреватий,-1.0
чудесний,0.5
чудовий,1.0
чудово,1.0
чудодійний,0.5
чудотворний,0.5
чужий,-1.0
чужорідний,-0.5
чуйний,0.5
шаблонний,-0.5
шайка,-0.5
шайтан,-1.0
шаленість,-0.9
шалений,-0.5
шампанський,0.5
шана,1.0
шанобливий,0.5
шантажист,-1.0
шанувати,0.5
шахід,-1.0
шахраї,-0.5
шахрайство,-1.0
шахрайський,-1.0
шахраюватий,-1.0
швидкий,0.3504
швидкозростаючий,0.5
швидший,0.5
шедевр,1.0
шизофренічний,-0.5
шикарний,0.5
ширвжиток,-0.9
широкий,0.2436
шкідливий,-0.5
шкідницький,-0.5
шкодоносний,-1.0
шкодувати,0.4115
шляхетність,0.5
шовінізм,-0.5
шок,-0.5124
шоколадний,0.6591
шокувати,-0.5124
шпигунство,-0.677
шприц,0.0294
штовхнути,-0.6
штормовий,-0.575
штрафувати,-1.0
штурмувати,-0.5
щасливий,1.0
щасливити,0.5
щастя,1.0
щедрість,1.0
щедрий,1.0
щедро,0.5
щирість,1.0
щирий,0.5
щурячий,-1.0
ювілей,0.5
якісний,0.5
якісно,0.5
якнайкращий,1.0
якнайшвидший,0.5
янгол,1.0
яскравий,0.5
ясність,0.5
ясний,0.5
ясновельможний,0.5
абат,0.3667
абревіатура,0.0
абзац,0.0
абонемент,0.1757
абонентський,0.0
абордажний,-0.1205
абориген,0.0
абракадабра,-0.0935
абрикос,0.584
абрикосовий,0.46
абсолют,0.4832
абсолютизувати,0.1136
абсолютність,0.4024
абсолютний,0.2297
абстрактність,0.0
абстрактний,0.0
абстракція,0.0
абсурдність,-1.0
абхазець,0.0
абхазький,0.0
авангард,0.473
аванс,0.5308
авантюра,-0.4909
авантюризм,-0.2753
авантюрист,-0.1538
авантюристичний,0.1202
авантюристка,-0.4315
авантюрний,-0.0294
аварійка,-0.0968
аварійники,0.0943
аватарка,0.19
Серпень,0.1864
серпневий,0.0357
авіаквиток,0.069
авиагородок,0.2358
авіакаса,0.1699
авіакатастрофа,-0.9828
авіакомпанія,0.3293
авіаконструктор,0.4179
авіакрило,0.0
авіалінія,0.0
авіапарк,0.3333
авіапереліт,0.1
авіапошта,0.1
авіарейс,0.0
авіасалон,0.2636
авіатранспорт,0.2984
авіаційний,0.0
авіація,0.3378
авітаміноз,-1.0
авокадо,0.4512
австралієць,0.0
австралійський,0.0
австрійський,0.0
авто,0.0806
автобіографія,0.2742
автобус,0.051
автобусний,0.0
автовласник,0.4141
автовокзал,0.0357
автогонка,0.0357
автогонки,0.3532
автограф,0.4091
автодорога,0.0
автодорожній,0.0
автодром,0.2909
автозаправка,0.0
автозаправний,0.0
автокатастрофа,-1.0
автоклуб,0.069
автокрісло,0.374
автоледи,0.2235
автолюбитель,0.1
автомагазин,0.2317
автомагістраль,0.0
автомагнітола,0.1632
автоматизація,0.5
автоматизувати,0.413
автоматично,0.0172
автоматичний,0.0
автоматник,-0.1682
автомашина,0.2846
автомобілебудування,0.3605
автомобілебудівний,0.0714
автомобіліст,0.0
автомобіль,0.3203
автомобільний,0.1
автомобільчик,0.4919
автомийка,0.1
автономізація,0.31
автономний,0.0
автопарк,0.25
автопілот,0.3254
автопортрет,0.0
автопробіг,0.2742
автовиробник,0.3333
автор,0.3136
авторитет,0.9
авторитетність,0.9
авторський,0.3958
авторство,0.5234
авторучка,0.2304
авторинок,0.0
автосалон,0.1
автосервіс,0.25
автоспорт,0.41200000000000003
автостанція,0.1699
автостоп,0.0
автотранспорт,0.4194
автотранспортний,0.0
автовикрадача,-1.0
автоцентр,0.0556
автошкола,0.3849
агент,0.0357
агентка,0.0862
агентський,0.0
агентство,0.0833
агентша,0.0422
агітувати,0.0548
агресивність,-1.0
агроном,0.2984
адаптаційний,0.431
адаптація,0.5952
адаптувати,0.9194
адвокат,0.2815
адвокатський,0.1
адвокатура,0.2813
адекватність,0.9706
аджика,0.2341
адідас,0.1216
адмін,0.19899999999999998
адміністративний,0.0
адміністратор,0.2909
адміністраторський,0.0
адміністраторша,0.0796
адміністрація,0.1729
адмірал,0.45
адреналін,0.6282
адреса,0.0
адресний,0.0
адресувати,0.0806
адресу,0.0769
пекельно,-1.0
пекельний,-1.0
ажіотаж,0.0769
азарт,-0.1448
азартний,-0.5893
Абетка,0.5373
азербайджанець,0.0
азербайджанський,0.0
азіат,0.0
азіатський,0.0
азот,0.0
лелека,0.6
айкідо,0.1
айсберг,0.0
айтішник,0.0
айфон,0.3017
академмістечко,0.4208
академік,0.5559
академічний,0.38799999999999996
академія,0.5579
акація,0.4583
акваланг,0.4023
аквалангіст,0.0806
аквамарин,0.3
аквапарк,0.7881
акварель,0.4462
акварельний,0.3974
акваріум,0.0
акваріумний,0.0172
аккаунт,0.1
акорд,0.4328
акордеон,0.3496
акумулювання,0.4652
акумулятор,0.0833
аккуратненький,1.0
акуратненько,0.9828
акуратність,1.0
акробат,0.434
акробатика,0.3244
акробатично,0.3889
акробатичний,0.316
акробатка,0.4213
аксесуар,0.3824
акт,0.1346
актив,0.8859999999999999
активація,0.4375
активізуватися,0.7051
активізм,0.7653
активування,0.3952
активувати,0.4556
активіст,1.0
активістка,0.84
активність,0.8158
активний,1.0
актриса,0.3678
актуалізуватися,0.5556
актуальність,1.0
актуальний,0.8
актор,0.4778
акторство,0.4643
акула,-0.2534
акустичний,0.0
акушер,0.4545
акушерка,0.5179
акцент,0.0625
акцентування,0.4029
акцентувати,0.2311
акція,0.6022
алгебра,0.0702
алгебраїчний,0.1
алгоритм,0.0
аленький,0.9179
алкашка,-1.0
алкоголічка,-0.9146
